Time,compartment,s1,at,s2,s3,na,s4,s5,s6,s6o,k0,k1,k2,k31,k33,k32,k34,k4,k5,k6,k7,k8,k9,k10,atot,ntot,n,ki,v1,v2,v3,v4,v5,v7,v8,v9,v10,v6,v0
0.2225,1.0,1.3619423787629181,2.518851881360943,4.741612003031568,0.5089437069188378,0.6065813628245034,0.6591390174869668,8.138935824191782,0.07570957419762277,0.024066862354737508,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,44.48996446621289,46.50160860331615,76.66102364646586,77.6005171910872,78.97465231161166,70.98067275806235,17.24900655314681,1.9228718204001485,19.36364936303926,59.59178640567414,50.0
0.225,1.0,1.3709001754168633,2.4986987841911943,4.741493270831056,0.5068251611447195,0.6066667761215331,0.6548468778002241,8.13751747480325,0.07572475077302013,0.02409203791411341,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,45.73582812686359,46.467797629709366,76.64682412899836,78.10260125379338,78.94767749466027,70.5278526781064,17.159534421582176,1.9253489883790007,19.36601694108197,59.57111500393179,50.0
0.2275,1.0,1.3761971890158442,2.4743164786732215,4.7449945194199685,0.50484627402246,0.6064965098333669,0.6492402028029824,8.137541102224706,0.07571695875644038,0.024111065800889026,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,47.1222690802298,46.46663405414436,76.67077167536648,78.64979310480615,78.93391950559152,69.96356595735344,17.084395661144008,1.9273630331290728,19.36226732209002,59.57012069789088,50.0
0.23,1.0,1.3774061319422959,2.4453802405169927,4.752450357514079,0.5030446643812951,0.6060587601085857,0.6423084755448155,8.139087499112996,0.07568528167393436,0.02412360644615694,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,48.66790914324532,46.500946290315696,76.73562730746939,79.24280630394928,78.93414869157964,69.2808614028502,17.02505665974179,1.928885264071122,19.35220985833176,59.5897750709246,50.0
0.2325,1.0,1.3740288006661514,2.411465453923248,4.764257390840197,0.5014624578708605,0.6053399574052997,0.6340430973587289,8.14224242557644,0.07562870475577259,0.02412932842837293,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,50.397290581002494,46.57401350363798,76.84464246445127,79.88363582123026,78.94914874139606,68.47064673447579,16.98317232577085,1.9298885156925552,19.335628210416534,59.63110740832127,50.0
0.235,1.0,1.3654721356385127,2.372014481041159,4.780896387412737,0.5001472582868581,0.6043239691970759,0.6244344431318665,8.147101241694488,0.07554606009979634,0.024127896131698575,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,52.34302386755267,46.689722430233935,77.00171461747776,80.5759491084677,78.97975152809146,67.52103270985094,16.960646610039408,1.9303462742698343,19.312266122774872,59.69525568059045,50.0
0.2375,1.0,1.3510141444750037,2.3262882755511387,4.802963929036676,0.4991535729186412,0.6029910960952558,0.613467945427664,8.153774999834587,0.07543596231311332,0.024118955717501948,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,54.54902354438953,46.852784596644824,77.21159645770778,81.32561847662451,79.02688204443652,66.41640546915245,16.959711365335398,1.930231690535886,19.28181148803666,59.78353040617314,50.0
0.24,1.0,1.3297538211491817,2.2732933554237382,4.8312191218414355,0.4985449361412827,0.6013167485982897,0.6011187398707319,8.162398679348135,0.07529672880848232,0.024102118836982957,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,57.07552750576661,47.06904650455943,77.48018722329154,82.14147942686684,79.0916174983955,65.13607171543188,16.983032982493352,1.9295164574001558,19.243877473354267,59.89749742585742,50.0
0.2425,1.0,1.3005348735783013,2.211667614608477,4.866655077196416,0.4983971389052719,0.5992696210883095,0.5873440805145644,8.173142699498774,0.07512627528894451,0.024076943043105804,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,60.007146570666954,47.34594739404607,77.81495254188398,83.03645778512818,79.1752671896769,63.65221395186467,17.033861930683962,1.9281695069586366,19.19797873931226,60.03908932255712,50.0
0.245,1.0,1.2618277334362904,2.1395012864225493,4.910609845977323,0.49880314623418165,0.5968089966001665,0.572071665116879,8.18623027594438,0.07492195506103176,0.024042905036445704,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,63.466273377503875,47.69321975652488,78.22555080984442,84.02931524417616,79.2794841851381,61.92669320903735,17.116250329396433,1.9261554434484642,19.143499592189517,60.21076152552541,50.0
0.2475,1.0,1.2115244582163205,2.054008899041557,4.964961053924251,0.49988159772051166,0.593881053514179,0.5551840773822381,8.201960612903676,0.07468040604365174,0.023999372873856405,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,67.63595393000172,48.12397649057777,78.724706017939,85.14708776192509,79.40643367666048,59.90603601983138,17.23537904619846,1.9234324029156564,19.07964375921977,60.41571647546926,50.0
0.25,1.0,1.1465941246484932,1.9509790553712243,5.032453543288369,0.5017902919553174,0.5904122813610896,0.5364892448517252,8.220751346425946,0.07439715825657342,0.023945557121649537,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,72.80303691332516,48.65661832845766,79.32999640597126,86.43066191837272,79.55901794516565,57.51224917316359,17.398075937365505,1.9199498299085125,19.00538743867325,60.65825565116238,50.0
0.2525,1.0,1.0624500672908275,1.8237333101200337,5.117304270569513,0.5047510124327117,0.5862995416443336,0.5156743387034758,8.243204034789851,0.07406616456565013,0.023880443333495135,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,79.43790941319206,49.31804472422602,80.06621233842706,87.94221594154084,79.74128806033167,54.62741355039428,17.613675976598152,1.9156445697319628,18.919350425596456,60.94432464705577,50.0
0.255,1.0,0.9518026412985127,1.6612166523226435,5.226301277002752,0.5090958204653891,0.5813938591731215,0.49222848846601663,8.270213002133922,0.07367902165696164,0.023802690215941585,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,88.3491801433789,50.14958185158123,80.96980140789717,89.77959089170031,79.95907913746156,51.064532683360945,17.89550764954569,1.9104354666796108,18.819645462058123,61.282412458911345,50.0
0.2575,1.0,0.8031327966678484,1.445548524758417,5.370248482119426,0.5153531139674469,0.5754797381822396,0.46534682309497594,8.303107456413414,0.07322396812966145,0.023710476650148634,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,100.93678754970666,51.21775251462697,82.09576958854008,92.09726336613724,80.22106612069904,46.51406626503402,18.263581566570625,1.9042152172753268,18.703624290382518,61.68498183144143,50.0
0.26,1.0,0.6056536293807643,1.1620466711688253,5.558931931509131,0.5243417555383936,0.5683049284626526,0.4341826329941595,8.343405702458215,0.07268663594371298,0.02360135574840305,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,118.98544567051856,52.628435124770384,83.52228549625988,95.09647030031562,80.54014232721012,40.47535869323568,18.749260791164026,1.8968381320118908,18.567559304817305,62.17011624347843,50.0
0.2625,1.0,0.3990013632028777,0.8918910093760495,5.751926165059343,0.5366197524380604,0.5599969951540619,0.4008761836337225,8.389360702927908,0.07206420306879904,0.0234726326043813,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,137.09771265254003,54.477532928789486,85.29322853644427,98.57520389011673,80.93103531384467,32.53730679272711,19.398687917876053,1.888108459872244,18.406980073241225,62.756925007060616,50.0
0.265,1.0,0.27101782978134575,0.7927181343495782,5.8624460252639325,0.5505109937184828,0.5517402574376008,0.3747742615812352,8.430801998827867,0.07140126359978721,0.023323897771411063,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,119.87354620245291,56.36887641758157,87.0684042195273,99.67734963831926,81.3767988184007,24.972948262529385,20.23499581272925,1.877810608350504,18.221838924156653,63.41693178419891,50.0
0.2675,1.0,0.2110650993266033,0.82323932336921,5.9031708253807595,0.5634078990246584,0.5446791625347005,0.36151079102233713,8.460847301504595,0.0707741794026585,0.023160206227590713,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,84.71097060061015,57.45197104758655,88.27022080384731,96.16053543056186,81.77877938863031,22.196107761788188,21.148353228796914,1.865911821712885,18.029012185641054,64.01262407974124,50.0
0.27,1.0,0.18626889921154194,0.9114657982021619,5.908225427956558,0.5741712444963125,0.5391855465394171,0.35891895818587166,8.48086571186861,0.07024064025680857,0.022990939340068458,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,65.48745726268288,57.85107408873145,88.95351886058347,91.87466120779615,82.07021882459456,23.050701054337882,21.98473724506308,1.852816498207257,17.855239940650417,64.44991727307563,50.0
0.2725,1.0,0.18189406329784746,1.0271063625424592,5.893002416939488,0.5826240438575175,0.5352769130434663,0.3635130802749888,8.493802446807484,0.06982923548089379,0.022826510651293912,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,55.24726818738306,57.900609193974276,89.28709083504127,88.68267824245702,82.26439740512551,25.521042349660533,22.67505518491258,1.8392751472054767,17.71863784377754,64.7358045013253,50.0
0.275,1.0,0.19176581031818662,1.1577022765311566,5.864082567580303,0.5889197913600686,0.5328577374748887,0.3728431336717025,8.501686256444271,0.06954725607387635,0.02267603025097467,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,48.63117634020106,57.75142368600699,89.3640413169012,86.45485787856853,82.3898837340326,28.75897815118886,23.204032947645572,1.826120852103513,17.626021811099953,64.90251574499135,50.0
0.2775,1.0,0.21278459377075062,1.296783200363859,5.8248557847290785,0.5933053605296195,0.5317984172411913,0.3854744644037392,8.505607330983517,0.06939009716483299,0.022546319231950215,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,43.66579972779044,57.468009162286975,89.24044919668404,84.77849520368558,82.46635668750943,32.41566374287238,23.57686904809674,1.8140824200779737,17.57670968358813,64.97692510952777,50.0
0.28,1.0,0.24296570047195057,1.4399974502077661,5.777530813799401,0.5960462561642456,0.5319636185352888,0.4006068212659615,8.506080816743824,0.06934787031529781,0.02244182980716308,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,39.64657106692497,57.08358669034497,88.9532932872027,83.36168384055452,82.50439111054011,36.30992961018806,23.806303809238024,1.8037055385560172,17.56641672483104,64.97710664072467,50.0
0.2825,1.0,0.280770909995436,1.5839296503956668,5.723822579133169,0.5974035107457147,0.5332225861209509,0.4177832879203177,8.503329075173273,0.06940905719468915,0.022364991202545866,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,36.308725614046004,56.61980197523413,88.52918079059341,82.04435871240186,82.50898392241508,40.31992860581745,23.907843231304142,1.7953463845730464,17.589765190550523,64.9146525693121,50.0
0.285,1.0,0.32489382616139834,1.7257722623545733,5.665175721691856,0.5976249549814137,0.5354520564297429,0.4367181635357481,8.497448887850506,0.06956222248581519,0.022316675589736223,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,33.53284628271926,56.093461275505064,87.98933019705898,80.7515051603592,82.48229202918074,44.35003021107867,23.89782771804441,1.7891992962036694,17.64152474705373,64.79716043424003,50.0
0.2875,1.0,0.37419676466414825,1.8632435948464603,5.602833326889828,0.5969399201987962,0.5385360703843585,0.45720379224597685,8.488501507641002,0.06979665685106483,0.022296633241427617,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,31.243609946409148,55.518722072580196,87.35224611728636,79.4557248837256,82.42525421214991,48.32162334592805,23.79250053904909,1.7853340471788979,17.71708008602961,64.62997481192428,50.0
0.29,1.0,0.4276888340986467,1.9945515728609302,5.537863414067873,0.5955549228185247,0.5423646009647215,0.47906204951872217,8.476558687402468,0.07010249343301839,0.02230384413994196,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,29.379023253707334,54.907766603520315,86.6349979272912,78.15465052336636,82.33846462411772,52.17082065570089,23.607456881071204,1.7837306593142093,17.812508853613956,64.41727908905372,50.0
0.2925,1.0,0.4845109624254625,2.1183525609612355,5.4711779768973,0.5936501291302786,0.5468317495275148,0.5021191842440504,8.461725547441366,0.07047058981276301,0.02233677921093444,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,27.88339538346831,54.27106145786516,85.85379662785398,76.85873869674724,82.22261926780394,55.84744404010605,23.35727916420184,1.784307531195357,17.924493484903657,64.16276511117472,50.0
0.295,1.0,0.5439219575802104,2.233702478078857,5.40355044417372,0.5913771967426568,0.5518345634054481,0.5261938445127577,8.44414985960931,0.07089230189238013,0.02239357451910528,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,26.706864822573817,53.617544173593544,85.02422141617978,75.5849021700041,82.07873781018125,59.3138717069146,23.055304558199843,1.7869423368747552,18.050178975685714,63.8700677904279,50.0
0.2975,1.0,0.6052804590024619,2.339999736454751,5.335636999371269,0.5888575046916829,0.5572709599884259,0.5510895866037736,8.42402741374161,0.07135928781834341,0.022472156206971648,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,25.805905335294966,52.95479435290246,84.16140977412081,74.35319068904346,81.9082536382103,62.543669386207995,22.713484037169138,1.7914859615284224,18.18702276497807,63.54295885758264,50.0
0.3,1.0,0.6680305736867544,2.4369331358130277,5.267993545297789,0.5861822296094262,0.5630392991747593,0.5765926142424638,8.40160125585849,0.07186323824056687,0.02257030283708411,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,25.143350674909343,52.289242593838445,83.27982120273855,73.18470871994452,81.71306591329362,65.51999262073303,22.34236003166861,1.797772496557732,18.332674354264412,63.18565798344959,50.0
0.3025,1.0,0.7316878743498314,2.5244309179934175,5.201091959238559,0.5834134597327537,0.5690383310704391,0.6024717923493031,8.377158360415953,0.0723957393072854,0.022685679690305556,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.68796188205554,51.62633674391834,82.39315396761585,72.10022475658691,81.49553218182734,68.23412780276477,21.951077836725158,1.8056242269667289,18.484850776306033,62.802821890338684,50.0
0.305,1.0,0.7958273343420799,2.6026139779597792,5.135334041075046,0.580586528864422,0.5751679755697936,0.6284804435444546,8.351023951231934,0.07294819942322574,0.022815855386394936,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.413714044742516,50.97070120053788,81.51409641882212,71.11909996573773,81.25843609603474,70.68406570381569,21.5474514408014,1.8148543752244444,18.641272356367445,62.399577270514264,50.0
0.3075,1.0,0.8600732323109699,2.6717533371113222,5.071063178215405,0.5777134636704174,0.5813308577237835,0.6543594793088858,8.323553915489418,0.07351187493176001,0.022958312473793523,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.299000331186864,50.32627360253545,80.65403616022432,70.25838295477273,81.00493232694976,72.87319138287381,21.138055010512268,1.825268430911595,18.79962901381155,61.9814624790148,50.0
0.31,1.0,0.92409083853208,2.7322317195055716,5.008573968692289,0.5747873425068285,0.5874344077938942,0.6798415043915664,8.295125787093298,0.07407799633381325,0.023110461738506158,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.325874956826024,49.69641914651097,79.82277111584686,69.53206357772802,80.73847298024735,74.80909343911702,20.728327587108268,1.836664997903482,18.95758592173743,61.55430724959293,50.0
0.3125,1.0,0.9875795986337418,2.784509120605812,4.948120132766286,0.5717872598022815,0.593393225032577,0.7046555736922837,8.266128858232905,0.0746379801369928,0.023269666925388545,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.479395737206367,49.08402489318444,79.02827857936906,68.95051960249933,80.46272013480498,76.50248814615601,20.322682066329527,1.8488369390804926,19.112825473240157,61.12406485380279,50.0
0.315,1.0,1.050267509533328,2.8290923979003675,4.889921055922233,0.5686835110172426,0.599131348155376,0.7285323095549523,8.236954038610273,0.07518369619162492,0.02343328298148495,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.747087403526045,48.49157730110961,78.27659266677126,68.52019383498,80.18144992485918,77.96625537696274,19.924613564004556,1.8615733540310835,19.263117454351594,60.69661678717044,50.0
0.3175,1.0,1.11190640176113,2.866509005361551,4.834167278669919,0.5654425878075584,0.6045840916854173,0.7512091134537278,8.207984083452473,0.07570774999334896,0.023598707204277498,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,25.11852450817606,47.92122634803789,77.57182098715352,68.24352157064772,79.89845417451964,79.21458714121029,19.536805527630122,1.8746626385187959,19.40640495380249,60.277573866064934,50.0
0.32,1.0,1.1722678799715733,2.8972849799330596,4.781025203739871,0.5620316136358298,0.6096991925232832,0.7724352294837763,8.179584745165595,0.0762037369508357,0.023763439379684694,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,25.585021599349886,47.37483933096521,76.91630331828372,68.11910121521066,79.61744560948898,80.26225215012343,19.161234025022654,1.8878965763421998,19.5408910459018,59.872097460146854,50.0
0.3225,1.0,1.2311397160495101,2.9219271707747825,4.730641242625368,0.5584219482344577,0.6144371410775639,0.7919764387464409,8.152097281229098,0.07666643182374659,0.023925144708773553,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,26.139414050707924,46.85404699665074,76.31088729788735,68.14207436644912,79.34197202810627,81.12397943812567,18.799271348348704,1.9010751503747756,19.665111589181624,59.48476012930898,50.0
0.325,1.0,1.2883225289585873,2.940909521613277,4.6831455788050285,0.5545918200173424,0.6187707105686298,0.8096191881282153,8.125832596758707,0.07709188960159201,0.02408171243440818,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,26.775912738111764,46.36028417772861,75.75527682110268,68.30466239992701,79.07534362792225,81.81396078169391,18.451789575929123,1.9140115767018842,19.77798266811489,59.11945727469155,50.0
0.3275,1.0,1.3436266179255967,2.9546630259682836,4.638655688653251,0.5505279777163293,0.6226838131226862,0.8251739898641998,8.10106714115904,0.07747745031719439,0.02423130364078518,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,27.49001794272206,45.894826672289284,75.2484024027011,68.59679786126254,78.82057618855946,82.34546660517175,18.11926351675002,1.9265369947526545,19.878816437693935,58.77937258747313,50.0
0.33,1.0,1.396868838502308,2.9635688178446946,4.5972797349846015,0.5462264601491321,0.6261698810421168,0.8384779727496415,8.078040537180176,0.07782165553537554,0.02437238341900147,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,28.27848132212439,45.458825748801864,74.78876869203813,69.00679052914566,78.58035126924268,82.73056472711194,17.8018711544272,1.9385042912628145,19.96730500365345,58.466992245320625,50.0
0.3325,1.0,1.4478694236298248,2.9679537599938572,4.559119932986723,0.5416926518645098,0.6292299916407472,0.8493965200651437,8.05695481193928,0.07812409536265869,0.024503734951503216,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,29.139308821913477,45.0533414028491,74.3747483254983,69.5219773206476,78.3569932106477,82.97992689965145,17.499588850719793,1.9497906735201176,20.043477043640276,58.1841574925777,50.0
0.335,1.0,1.496448653770219,2.968087850114904,4.5242759839875415,0.5369408209014032,0.6318709332049051,0.8578239869209927,8.037975028728582,0.07838521035831728,0.02462445549521125,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,30.071801614191124,44.67937534326989,74.00480779494742,70.12931878460269,78.15246167581101,83.102705279828,17.212278442437725,1.9602987961202571,20.107635154183303,57.932142981344036,50.0
0.3375,1.0,1.5424232710701413,2.9641827688853692,4.492848679204984,0.5319933306752606,0.6341033637698048,0.8636835425862449,8.021231084395193,0.07860607297482163,0.024733936270091992,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,31.076636453984513,44.33790464307791,73.67766543194165,70.81591956533168,77.96835777866724,83.1064598032173,16.939763948749025,1.9699564396169,20.16028307366476,57.7117486794891,50.0
0.34,1.0,1.5856025112012255,2.956390920968016,4.464943794242859,0.5268796928285533,0.6359401595539073,0.8669262241302688,8.006820434220776,0.07878816953279197,0.02483182961475846,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,32.155991419618864,44.029917056208845,73.39239152232285,71.56946365127676,77.80594151863338,82.99711752879034,16.681896665366622,1.9787149016073593,20.202051264273614,57.523395377504976,50.0
0.3425,1.0,1.6257835903114068,2.944804347423555,4.440676427978778,0.5216355933673947,0.6373949982029473,0.8675293117678796,7.994811527410636,0.07893319804830566,0.024918007386706964,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,33.313728296370414,43.756449183580024,73.14846562054824,72.37856626826122,77.66615821194152,82.77894578710445,16.43860865279702,1.9865463691806768,20.233627469262565,57.3672168582959,50.0
0.345,1.0,1.6627464283424331,2.929452891809015,4.420175991315748,0.5163019895864689,0.6384811802330467,0.8654941421650633,7.985247774711614,0.07904289108563474,0.024992514553526187,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,34.55564963125512,43.51862899419202,72.94580732182679,73.23305266080817,77.54967181588317,82.45452172785953,16.209955770672494,1.9934405909365571,20.25569649809951,57.24314484030597,50.0
0.3475,1.0,1.6962473049066233,2.9103009583675767,4.403592130396456,0.5109243459564162,0.6392106622337749,0.8608434644707413,7.978151920078183,0.07911886730679371,0.025055521421071585,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,35.88985792992397,43.31772471489433,72.78479558372325,74.12418008408366,77.45690341470265,82.02468097065243,15.996152323226596,1.999401164282095,20.268891199540708,57.15098539249301,50.0
0.35,1.0,1.726011014726204,2.8872420794822196,4.391101989723152,0.5055520563738227,0.6395932562138318,0.853618416806191,7.97353074780212,0.07916251107429584,0.025107277173392544,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,37.327258519712224,43.15520287788527,72.66628960996981,75.04482385834415,77.38807362475836,81.48842683429214,15.797600035730234,2.004441713685727,20.273754707145798,57.09048748086389,50.0
0.3525,1.0,1.7517208901893058,2.8600902673783954,4.382919408020404,0.5002380893174381,0.6396359378570742,0.8438751596102304,7.971380125201129,0.0791748764253961,0.025148066528784915,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,38.88226951830033,43.032799499286895,72.59166243581699,75.98965235207496,77.34324825368056,80.84277822550214,15.614914547744181,2.0085821738714036,20.270712712838733,57.06140569244689,50.0
0.355,1.0,1.7730057432109105,2.8285666889355725,4.379306937167731,0.4950388923521731,0.6393421985284538,0.8316811456443151,7.9716904628189,0.07915660976497303,0.025178170468239412,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,40.573837826930365,42.95261019859996,72.56285748274766,76.95532060458493,77.32238721445096,80.08252748659507,15.448953022862591,2.0118453223027934,20.260053711229194,57.06356017663982,50.0
0.3575,1.0,1.789422265172989,2.792279440924775,4.380592060684826,0.4900146046092343,0.6387113673398664,0.8171109294246927,7.974452778833614,0.07910788434191571,0.025197831232462484,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,42.42691952099088,42.91720798424377,72.58247911719363,77.94071985535811,77.32539748934333,79.19986729019602,15.300847024475809,2.014253637459153,20.241914736275106,57.0968976995526,50.0
0.36,1.0,1.8004305589981666,2.750692867343959,4.38718981010482,0.4852296540779298,0.6377378154336643,0.8002413086980159,7.979665701233342,0.07902833850657622,0.02520722112554039,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,44.47468624406576,42.9298021947113,72.6539313946146,78.94733348090132,77.35219195468605,78.1838243458937,15.172045745573067,2.015826498596999,20.216269916044958,57.16155873305343,50.0
