Time,chloroplast,cytosol,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP,E_RuBisCO,totRuBP,TPc,Pic,V6,P_0,RuBisCO,PGA_red,TP_red,RuBP_reg,TPT,ATP_S
24.325,1.0,1.0,0.7305666484596198,9.598473997561669,0.23230692209710982,0.25995048747190624,0.8590510968949367,0.21915893747072948,1.2808410625292728,3.56,2.4155292792518246,0.2,1.4,5.8801285588795,16.0,1.1796550035419504,2.3317898130313446,0.38957077855951916,1.1689551231304494,0.38466189038993126,3.499180868603148
24.5,1.0,1.0,0.7288085331875094,9.602991010128914,0.23218860453934137,0.25991064379048434,0.8584655622314289,0.21890185135040427,1.281098148649598,3.56,2.413771163979714,0.2,1.4,5.8801285588795,16.0,1.1788116330375666,2.3312510556536328,0.3894395724883714,1.1685503471245562,0.38474738668382163,3.498306599807779
24.675,1.0,1.0,0.7271227951951204,9.607318977440105,0.23207547940145387,0.25987262573757425,0.8579059509022775,0.21865611454394063,1.2813438854560617,3.56,2.412085425987325,0.2,1.4,5.8801285588795,16.0,1.1780026971571833,2.3307356050262795,0.38931407343389673,1.1681631997593762,0.384829044061008,3.497470227334397
24.85,1.0,1.0,0.7255066393020396,9.6114654460662,0.23196732121163324,0.2598363490478007,0.857371117779436,0.21842122570644115,1.2815787742935612,3.56,2.4104692700942447,0.2,1.4,5.8801285588795,16.0,1.1772268896761948,2.3302424769038894,0.38919403802610997,1.1677929280886374,0.38490703638846524,3.4966701474690463
25.025,1.0,1.0,0.7239573640752446,9.615437689502079,0.2318639140247557,0.259801733295837,0.8568599677838092,0.2181967056586199,1.2818032943413828,3.56,2.40891999486745,0.2,1.4,5.8801285588795,16.0,1.1764829461657789,2.3297707263175824,0.3890792327883504,1.1674388097909745,0.38498152961027926,3.495904820488789
25.2,1.0,1.0,0.7224723597885259,9.619242715877203,0.23176505104789574,0.25976870173472155,0.856371453771976,0.21798209640674043,1.2820179035932622,3.56,2.4074349905807324,0.2,1.4,5.8801285588795,16.0,1.1757696432703908,2.3293194462278546,0.3889694337831925,1.1671001520837483,0.38505268210523713,3.4951727684939864
25.375,1.0,1.0,0.7210491063344183,9.622887275621533,0.23167053427763465,0.2597371811388496,0.8559045745030739,0.21777696020566104,1.282223039794342,3.56,2.406011737126624,0.2,1.4,5.8801285588795,16.0,1.175085797943743,2.328887766201906,0.38886442626618883,1.1667762906576753,0.3851206450295799,3.494472573273948
25.55,1.0,1.0,0.7196851710985234,9.626377869070463,0.23158017414911902,0.25970710165187877,0.8554583726839875,0.2175808786630949,1.282419121336908,3.56,2.4046478018907287,0.2,1.4,5.8801285588795,16.0,1.1744302666491786,2.3284748511171984,0.3887640043478083,1.166466588634313,0.38518556264516657,3.4938028742105214
25.725,1.0,1.0,0.7183782068053957,9.629720753994228,0.2314937891967781,0.2596783966396823,0.8550319330908275,0.21739345188328085,1.2826065481167221,3.56,2.403340837597602,0.2,1.4,5.8801285588795,16.0,1.1738019445300074,2.3280798998927743,0.3886679706638613,1.1661704355479257,0.38524757263344234,3.4931623662232725
25.9,1.0,1.0,0.7171259493444789,9.63292195303872,0.2314112057265769,0.2596510025484114,0.8546243807645899,0.21721429764833244,1.2827857023516707,3.56,2.4020885801366845,0.2,1.4,5.8801285588795,16.0,1.1731997645549397,2.3277021442495927,0.38857613605463587,1.1658872463528243,0.3853068063956639,3.4925497977592492
26.075,1.0,1.0,0.7159262155838827,9.63598726106607,0.2313322574996455,0.2596248587676798,0.8542348792788063,0.2170430506356178,1.2829569493643849,3.56,2.400888846376091,0.2,1.4,5.8801285588795,16.0,1.172622696643418,2.3273408475009005,0.38848831925291044,1.1656164604569668,0.3853633893398709,3.4919639688296633
26.25,1.0,1.0,0.714776901179147,9.638922252384786,0.2312567854271091,0.25959990749883627,0.8538626290769843,0.21687936166957586,1.2831206383304272,3.56,2.3997395319713544,0.2,1.4,5.8801285588795,16.0,1.172069746775231,2.3269953033734274,0.3884043465809474,1.1653575407823507,0.38541744115510934,3.491403729095325
26.425,1.0,1.0,0.7136759783835047,9.64173228786034,0.23118463727591937,0.2595760936282653,0.8535068658776066,0.21672289700644656,1.2832771029935564,3.56,2.398638609175711,0.2,1.4,5.8801285588795,16.0,1.1715399560884574,2.326664834859943,0.3883240516565361,1.165109972852484,0.3854690760734171,3.4908679760022587
26.6,1.0,1.0,0.7126214938655574,9.644422521898445,0.23111566738546965,0.2595533646056332,0.8531668591444691,0.21657333765045433,1.2834266623495483,3.56,2.3975841246577643,0.2,1.4,5.8801285588795,16.0,1.1710323999694574,2.3263487931035427,0.3882472751081069,1.1648732639070638,0.3855184031200983,3.49035565296849
26.775,1.0,1.0,0.7116115665397112,9.646997909294235,0.23104973639477025,0.25953167032697444,0.8528419106201496,0.2164303787000313,1.2835696212999714,3.56,2.396574197331919,0.2,1.4,5.8801285588795,16.0,1.1705461871382703,2.326046556313832,0.3881738642989013,1.1646469420438417,0.3855655263527779,3.489865747622714
26.95,1.0,1.0,0.7106443854141913,9.649463211941592,0.23098671097994877,0.2595109630224988,0.8525313529204295,0.2162937287227302,1.2837062712772729,3.56,2.3956070162064,0.2,1.4,5.8801285588795,16.0,1.1700804587324982,2.325757528714985,0.38810367306016064,1.164430555387496,0.3856105450897636,3.4893972900952113
27.125,1.0,1.0,0.7097182074609412,9.651823005397837,0.2309264636018333,0.2594911971489882,0.8522345481875198,0.2161631091575221,1.283836890842481,3.56,2.3946808382531506,0.2,1.4,5.8801285588795,16.0,1.1696343873924795,2.325481139525547,0.3880365614332666,1.164223671285228,0.3856535541282069,3.488949351361194
27.3,1.0,1.0,0.7088313555112654,9.654081685299822,0.23086887226338146,0.25947232928664243,0.8519508867999862,0.21603825374321975,1.2839617462567838,3.56,2.393793986303474,0.2,1.4,5.8801285588795,16.0,1.169207176350225,2.325216841969656,0.38797239542074585,1.164025875528689,0.3856946439525578,3.4885210416364774
27.475,1.0,1.0,0.707982216180617,9.656243473628294,0.23081382027671238,0.25945431804021796,0.8516797861373137,0.2159189079718106,1.2840810920281926,3.56,2.392944846972826,0.2,1.4,5.8801285588795,16.0,1.1687980585244164,2.3249641123192486,0.38791104674604354,1.1638367716017533,0.38573390093382187,3.4881115088252437
27.65,1.0,1.0,0.7071692378255334,9.658312424818078,0.2307611960395092,0.259437123944301,0.8514206893971022,0.21580482856552283,1.2841951714344806,3.56,2.392131868617744,0.2,1.4,5.8801285588795,16.0,1.168406295623471,2.324722448966688,0.38785239262194915,1.1636559799535386,0.38577140752010325,3.4877199370194707
27.825,1.0,1.0,0.7063909241591415,9.660292441463673,0.23071088862022063,0.2594207113983558,0.8511730533546021,0.21569579526044644,1.2843042047395568,3.56,2.391353554951351,0.2,1.4,5.8801285588795,16.0,1.1680311772584764,2.3244913715271105,0.3877963155275618,1.16348313729601,0.3858072424189383,3.4873455450494717
28.0,1.0,1.0,0.7056458294791543,9.662187286794744,0.23066278707610932,0.25940504845439055,0.8509363408621237,0.21559161626990198,1.284408383730101,3.56,2.3906084602713653,0.2,1.4,5.8801285588795,16.0,1.167672018048059,2.3242704667379037,0.38774269851664245,1.1633179249510017,0.38584147674075026,3.4869875662892515
28.175,1.0,1.0,0.7049325849361483,9.664000527552364,0.23061681020243388,0.2593900919040379,0.8507100937580435,0.21549204512640155,1.2845079548736011,3.56,2.389895215728359,0.2,1.4,5.8801285588795,16.0,1.1673281554621242,2.3240594103532564,0.3876914244999982,1.163160078804738,0.3858741774217858,3.4866452366021745
28.35,1.0,1.0,0.7042498678168349,9.665735599254464,0.23057286386453427,0.259375810240534,0.8504938590348384,0.21539687038753702,1.284603129612466,3.56,2.389212498609046,0.2,1.4,5.8801285588795,16.0,1.166998961988204,2.323857651330044,0.38764240797213756,1.1630091893509138,0.3859054399159346,3.486317918338231
28.525,1.0,1.0,0.7035964064843118,9.667395801568547,0.23053085754362354,0.25936217363753616,0.8502871968841296,0.2153058958131171,1.2846941041868858,3.56,2.388559037276523,0.2,1.4,5.8801285588795,16.0,1.1666838309965815,2.323664754552086,0.38759554954288716,1.1628649396451582,0.3859353191211018,3.4860049743359505
28.7,1.0,1.0,0.7029709795454074,9.668984301120675,0.2304907052912185,0.25934915315433943,0.8500896844072854,0.21521893535124423,1.2847810646487587,3.56,2.387933610337619,0.2,1.4,5.8801285588795,16.0,1.1663821790557762,2.3234803256136143,0.3875507535796289,1.16272703813898,0.38596387095662077,3.485705783414098
28.875,1.0,1.0,0.7023724141460708,9.670504135906093,0.23045232523168382,0.25933672088493975,0.8499009165093547,0.21513581159136605,1.284864188408637,3.56,2.387335044938281,0.2,1.4,5.8801285588795,16.0,1.1660934455814536,2.3233039926972987,0.3875079292340117,1.1625952072423962,0.38599115241280657,3.4854197469374855
29.05,1.0,1.0,0.7017995842019038,9.671958219976242,0.23041563919065855,0.2593248500599558,0.8497205056964946,0.21505635508841903,1.284943644911584,3.56,2.386762214994115,0.2,1.4,5.8801285588795,16.0,1.1658170920801634,2.3231354015476033,0.38746698991999917,1.1624691812485637,0.3860172194686622,3.485146290553312
29.225,1.0,1.0,0.7012514086819105,9.67334934808493,0.23038057245998825,0.2593135150695805,0.8495480815105918,0.21498040392666562,1.2850195960733377,3.56,2.3862140394741216,0.2,1.4,5.8801285588795,16.0,1.1655526013605741,2.322974213654653,0.38742785292518994,1.1623487057376676,0.38604212616003025,3.484884864115802
29.4,1.0,1.0,0.7007268816896282,9.674680116114743,0.23034704631724906,0.25930270220769663,0.8493833761115476,0.21490773428508209,1.2850922657149213,3.56,2.385689512481841,0.2,1.4,5.8801285588795,16.0,1.165299476766888,2.322820105286903,0.387390439166949,1.1622335371746784,0.3860659243010226,3.4846349410118975
29.575,1.0,1.0,0.700224968854614,9.675953205558022,0.23031499831365201,0.25929237597428995,0.8492259101621024,0.21483831069828044,1.2851616893017228,3.56,2.3851875996468266,0.2,1.4,5.8801285588795,16.0,1.1650572560942283,2.3226725039158813,0.3873546652162721,1.1621233480962136,0.3860885802701482,3.4843961593899815
29.75,1.0,1.0,0.6997447202551245,9.677171063944376,0.23028436944337471,0.2592825104979624,0.8490753934042576,0.21477196061535458,1.2852280393846482,3.56,2.3847073510473367,0.2,1.4,5.8801285588795,16.0,1.1648254637652644,2.322531539920628,0.3873204649510613,1.1620180875635078,0.3861102597991904,3.48416780505901
29.925,1.0,1.0,0.699285219090877,9.678336048417883,0.23025509483172785,0.2592730864782221,0.8489315296679664,0.21470854083802263,1.2852914591619802,3.56,2.3842478498830886,0.2,1.4,5.8801285588795,16.0,1.1646036629946852,2.3223968119561333,0.3872877758741683,1.1619174724957075,0.3861310022114751,3.483949472071386
30.1,1.0,1.0,0.6988455853415204,9.67945042095791,0.23022711336189267,0.2592640850237401,0.8487940284100947,0.21464791997889912,1.2853520800211033,3.56,2.3838082161337306,0.2,1.4,5.8801285588795,16.0,1.164391432106515,2.322268018783771,0.38725652917854797,1.1618212895639861,0.3861508343368293,3.483740740061085
30.275,1.0,1.0,0.6984249750696438,9.680516350075738,0.23020036746270292,0.25925548752530614,0.8486626092990663,0.21458997391347667,1.2854100260865255,3.56,2.383387605861854,0.2,1.4,5.8801285588795,16.0,1.164188366240103,2.3221448927881436,0.38722666002386313,1.1617293436687979,0.38616978979800176,3.48354119462505
30.45,1.0,1.0,0.6980225790813942,9.681535913977777,0.23017480244784713,0.2592472759264704,0.8485370034919401,0.2145345844087571,1.2854654155912453,3.56,2.3829852098736044,0.2,1.4,5.8801285588795,16.0,1.163994077043564,2.322027183387212,0.38719810731450655,1.1616414492034084,0.3861879050905666,3.4833504350764035
30.625,1.0,1.0,0.6976376215532885,9.68251110400402,0.23015036615682694,0.2592394328562007,0.8484169537162684,0.21448163857568645,1.2855183614243157,3.56,2.3826002523454983,0.2,1.4,5.8801285588795,16.0,1.1638081920692611,2.321914652405022,0.38717081299820777,1.161557428518851,0.386205216760326,3.483168076663329
30.8,1.0,1.0,0.697269358711609,9.683443828045778,0.23012700876252268,0.25923194166923014,0.8483022139643587,0.2144310285504671,1.285568971449535,3.56,2.382231989503822,0.2,1.4,5.8801285588795,16.0,1.1636303541524526,2.321807072484828,0.38714472168619174,1.1614771115201703,0.3862217603084431,3.482993750835744
30.975,1.0,1.0,0.6969170775690383,9.684335913868123,0.2301046826433101,0.25922478644608,0.8481925490728418,0.21438265124714118,1.2856173487528608,3.56,2.381879708361252,0.2,1.4,5.8801285588795,16.0,1.1634602208131268,2.3217042263235044,0.387119780450811,1.1614003354056686,0.38623756985453866,3.4828271048816677
31.15,1.0,1.0,0.6965800947132968,9.685189112319664,0.2300833422789713,0.2592179519765663,0.8480877342759372,0.21433640813784072,1.2856635918621613,3.56,2.3815427255055095,0.2,1.4,5.8801285588795,16.0,1.1632974636832463,2.3216059061473557,0.3870959386917966,1.1613269444081453,0.3862526780681917,3.48266780137342
31.325,1.0,1.0,0.6962577551430073,9.686005100427513,0.2300629441566046,0.2592114237364153,0.8479875547610356,0.21429220504798902,1.2857077949520133,3.56,2.3812203859352215,0.2,1.4,5.8801285588795,16.0,1.1631417679570832,2.3215119132708906,0.3870731480276577,1.16125678952803,0.38626711618813336,3.482515517565323
31.5,1.0,1.0,0.695949431147285,9.686785484379337,0.2300434466821392,0.25920518786100444,0.8478918052361473,0.21424995196237348,1.2857500480376292,3.56,2.3809120619395,0.2,1.4,5.8801285588795,16.0,1.1629928318625231,2.321422057693161,0.3870513621975313,1.1611897282640051,0.3862809140688632,3.4823699447887773
31.675,1.0,1.0,0.6956545212265086,9.687531802395384,0.23002481009606393,0.25919923111807897,0.8478002895125026,0.21420956284052606,1.2857904371594764,3.56,2.380617152018723,0.2,1.4,5.8801285588795,16.0,1.1628503661517604,2.3213361577176688,0.38703053696880907,1.1611256243460912,0.38629410023516314,3.482230787860208
31.85,1.0,1.0,0.6953724490522921,9.688245527493732,0.23000699639287117,0.2591935408803915,0.8477128201033812,0.2141709554406148,1.2858290445593878,3.56,2.380335079844505,0.2,1.4,5.8801285588795,16.0,1.1627140936103297,2.3212540395908996,0.387010630049077,1.161064347474359,0.38630670193810795,3.4820977645074276
32.025,1.0,1.0,0.6951026624650869,9.688928070151945,0.22998996924399043,0.25918810509878415,0.8476292178393701,0.21413405115131143,1.285865948848691,3.56,2.3800652932572994,0.2,1.4,5.8801285588795,16.0,1.162583748583568,2.3211755371573375,0.3869916010018492,1.1610057730651058,0.38631874521033743,3.4819706048164463
32.2,1.0,1.0,0.6948446325080585,9.689580780868333,0.22997369392405095,0.25918291227601087,0.8475493114998576,0.2140987748312066,1.2859012251687965,3.56,2.37980726330027,0.2,1.4,5.8801285588795,16.0,1.1624590765198652,2.3211004915297,0.38697341116587214,1.160949782005515,0.38633025491976747,3.481849050699375
32.375,1.0,1.0,0.694597852496049,9.690204952625905,0.22995813724034203,0.2591779514414581,0.8474729374603758,0.2140650546553942,1.2859349453446087,3.56,2.3795604832882624,0.2,1.4,5.8801285588795,16.0,1.1623398335301125,2.3210287507735017,0.38695602357784,1.1608962604173076,0.38634125482139803,3.481732855383441
32.55,1.0,1.0,0.6943618371185152,9.69080182326218,0.22994326746533608,0.2591732121268526,0.8473999393552906,0.21403282196888446,1.2859671780311186,3.56,2.3793244679107293,0.2,1.4,5.8801285588795,16.0,1.162225785962868,2.32096016960521,0.3869394028983941,1.1608450994295443,0.38635176760709355,3.481621782920764
32.725,1.0,1.0,0.6941361215754189,9.69137257774778,0.22992905427215482,0.25916868434298557,0.8473301677552906,0.2140020111465263,1.2859979888534767,3.56,2.379098752367632,0.2,1.4,5.8801285588795,16.0,1.162116709994737,2.320894609103361,0.386923515341274,1.1607961949605756,0.3863618149532898,3.4815156077184177
32.9,1.0,1.0,0.6939202607450651,9.691918350376882,0.229915468672853,0.2591643585574602,0.8472634798591071,0.21397255945914037,1.2860274405408627,3.56,2.3788828915372786,0.2,1.4,5.8801285588795,16.0,1.162012391235567,2.3208319364320475,0.38690832860550217,1.1607494475089737,0.38637141756666193,3.481414114088143
33.075,1.0,1.0,0.6937138283829265,9.692440226872414,0.2299024829594012,0.25916022567344243,0.8471997391988805,0.21394440694558126,1.2860555930544215,3.56,2.378676459175141,0.2,1.4,5.8801285588795,16.0,1.1619126243480096,2.3207720245762298,0.3868938118104786,1.1607047619532314,0.3863805952277848,3.48131709581506
33.25,1.0,1.0,0.6935164163505123,9.692939246408834,0.22989007064725647,0.25915627700939264,0.847138815358607,0.21391749629046072,1.2860825037095422,3.56,2.378479047142725,0.2,1.4,5.8801285588795,16.0,1.1618172126810347,2.320714752088391,0.3868799354338664,1.1606620473599418,0.3863893668328506,3.4812243557447013
33.425,1.0,1.0,0.6933276338733515,9.693416403555341,0.22987820642140525,0.2591525042797392,0.8470805837051028,0.2138917727072822,1.2861082272927205,3.56,2.378290264665565,0.2,1.4,5.8801285588795,16.0,1.1617259679170104,2.320660002846021,0.38686667125215973,1.1606212168001853,0.38639775043352104,3.4811357053876577
33.6,1.0,1.0,0.6931471068271905,9.693872650142275,0.22986686608477797,0.2591488995764616,0.8470249251309413,0.21386718382673756,1.2861328161732648,3.56,2.378109737619403,0.2,1.4,5.8801285588795,16.0,1.1616387097319305,2.32060766581951,0.38685399228381506,1.1605821871737998,0.3864057632749712,3.4810509645411507
33.775,1.0,1.0,0.6929744770514968,9.69430889705332,0.2298560265089293,0.25914545535154143,0.8469717258088459,0.2138436795899433,1.2861563204100588,3.56,2.3779371078437093,0.2,1.4,5.8801285588795,16.0,1.1615552654684056,2.3205576348499832,0.3868418727348471,1.1605448790412374,0.3864134218322226,3.4809699609268674
33.95,1.0,1.0,0.6928094016894002,9.694726015946227,0.22984566558688865,0.2591421644002432,0.846920876957022,0.2138212121463922,1.28617878785361,3.56,2.377772032481614,0.2,1.4,5.8801285588795,16.0,1.1614754698210257,2.320509808436686,0.3868302879467819,1.1605092164626987,0.3864207418448191,3.4808925298443922
34.125,1.0,1.0,0.6926515525532053,9.695124840904523,0.22983576218808452,0.2591390198451868,0.8468722746149574,0.21379973575640948,1.2862002642435926,3.56,2.377614183345419,0.2,1.4,5.8801285588795,16.0,1.161399164533701,2.3204640895334965,0.38681921434687044,1.160475126844243,0.3864277383499366,3.480818513839581
34.3,1.0,1.0,0.6925006155146239,9.69550617002276,0.22982629611525654,0.2591360151211747,0.8468258194292152,0.2137792066979167,1.2862207933020853,3.56,2.3774632463068386,0.2,1.4,5.8801285588795,16.0,1.1613261981086178,2.320420385354199,0.38680862940046407,1.1604425407905865,0.38643442571397935,3.4807477623872916
34.475,1.0,1.0,0.6923562899188976,9.695870766927683,0.22981724806326484,0.2591331439607358,0.8467814164487856,0.21375958317730695,1.2862404168226953,3.56,2.3773189207111125,0.2,1.4,5.8801285588795,16.0,1.161256425526421,2.320378607186133,0.38679851156546646,1.1604113919643029,0.38644081766275346,3.480680131587839
34.65,1.0,1.0,0.6922182880219927,9.696219362237702,0.22980859957971791,0.2591304003803546,0.8467389749295582,0.21374082524425497,1.2862591747557472,3.56,2.377180918814206,0.2,1.4,5.8801285588795,16.0,1.161189707977261,2.320338670211865,0.3867888402487678,1.160381616951148,0.3864469273102594,3.4806154838766306
34.825,1.0,1.0,0.6920864236669158,9.696552450416394,0.2298004114229868,0.25912774637456304,0.8466986236382106,0.21372265922958716,1.286277340770415,3.56,2.3770490544591283,0.2,1.4,5.8801285588795,16.0,1.1611259126023417,2.3203004933385687,0.3867795957645824,1.160353155131266,0.38645276718619065,3.480553687746405
35.0,1.0,1.0,0.6919602823311144,9.696871040456902,0.2297924770443677,0.2591252654179891,0.846659891492971,0.21370549934111666,1.2862945006588853,3.56,2.3769229131233267,0.2,1.4,5.8801285588795,16.0,1.1610649534896944,2.3202630920080423,0.38677084309614246,1.1603254094124198,0.3864584187466293,3.4804949836726524
